t_start_s,order0_dBFS,order1_dBFS,order2_dBFS,order3_dBFS
580.0,-24.375,-27.934,-31.309,-32.681
581.0,-24.404,-27.982,-31.070,-32.843
582.0,-22.595,-27.887,-31.558,-30.896
583.0,-24.603,-27.882,-30.225,-33.074
584.0,-24.807,-29.092,-31.750,-33.223
585.0,-24.732,-28.086,-31.109,-33.484
586.0,-26.431,-30.126,-32.525,-34.969
587.0,-26.428,-28.883,-32.215,-34.721
588.0,-24.361,-27.188,-30.615,-32.688
589.0,-25.157,-29.452,-32.723,-33.614
590.0,-24.742,-29.474,-31.758,-33.174
591.0,-25.673,-29.719,-31.658,-34.347
592.0,-27.095,-31.102,-33.259,-35.582
593.0,-27.024,-30.468,-32.950,-35.647
594.0,-27.280,-31.304,-34.309,-35.672
595.0,-25.556,-29.759,-32.614,-34.141
596.0,-22.031,-27.298,-31.229,-30.385
597.0,-26.601,-30.429,-34.059,-35.014
598.0,-24.063,-29.228,-32.281,-32.434
599.0,-24.585,-29.299,-31.275,-33.069
600.0,-26.427,-29.758,-33.091,-34.851
601.0,-25.375,-30.107,-31.547,-33.899
602.0,-26.684,-31.062,-32.166,-35.137
603.0,-26.188,-29.506,-31.847,-34.680
604.0,-27.648,-32.171,-34.819,-36.082
605.0,-25.907,-29.745,-31.254,-34.458
606.0,-23.149,-28.968,-30.707,-31.519
607.0,-24.062,-29.664,-31.644,-32.469
608.0,-24.531,-28.656,-31.280,-32.848
609.0,-24.837,-29.023,-31.741,-33.286
610.0,-23.512,-26.760,-30.636,-31.760
611.0,-20.601,-26.374,-28.003,-28.993
612.0,-20.100,-25.685,-27.951,-28.432
613.0,-23.224,-27.823,-30.093,-31.706
614.0,-22.260,-26.815,-29.055,-30.689
615.0,-20.066,-26.296,-28.725,-28.415
616.0,-23.044,-27.136,-29.317,-31.339
617.0,-22.575,-27.287,-28.833,-31.044
618.0,-25.312,-29.306,-31.064,-33.682
619.0,-24.499,-28.839,-31.221,-32.839
620.0,-25.381,-29.839,-32.906,-33.736
621.0,-26.517,-30.761,-30.904,-35.148
622.0,-29.100,-32.314,-35.101,-37.575
623.0,-37.448,-39.592,-42.852,-46.054
624.0,-28.494,-32.402,-35.290,-37.016
625.0,-30.648,-32.716,-35.961,-39.144
626.0,-36.102,-39.826,-41.262,-44.643
627.0,-40.192,-44.501,-46.785,-48.679
628.0,-43.102,-46.761,-49.878,-51.583
629.0,-50.194,-53.078,-56.980,-58.651
630.0,-53.195,-58.096,-59.778,-61.667
631.0,-36.726,-36.321,-42.572,-45.293
632.0,-32.892,-34.243,-38.913,-41.401
633.0,-37.846,-40.672,-44.250,-46.311
634.0,-53.222,-56.068,-60.750,-61.704
635.0,-37.260,-42.814,-43.849,-45.792
636.0,-36.874,-41.433,-43.408,-45.396
637.0,-45.618,-50.531,-53.035,-54.065
638.0,-51.492,-55.436,-58.436,-59.881
639.0,-36.894,-39.814,-43.345,-45.288
640.0,-34.313,-37.704,-41.098,-42.779
641.0,-31.683,-35.681,-38.424,-40.173
642.0,-30.608,-35.421,-37.120,-39.110
643.0,-32.190,-36.532,-38.750,-40.674
644.0,-30.083,-34.224,-37.605,-38.513
645.0,-32.775,-37.388,-39.992,-41.261
646.0,-36.711,-39.891,-43.627,-45.177
647.0,-36.980,-40.947,-43.779,-45.433
648.0,-37.040,-41.840,-44.542,-45.456
649.0,-32.938,-37.293,-40.762,-41.322
650.0,-29.877,-37.208,-39.557,-38.150
651.0,-38.525,-45.349,-48.796,-46.921
652.0,-55.233,-55.597,-61.627,-63.857
653.0,-61.499,-66.406,-71.865,-69.873
654.0,-70.560,-68.370,-77.474,-78.849
655.0,-72.206,-69.352,-79.020,-80.438
656.0,-53.845,-53.563,-52.792,-62.640
657.0,-38.676,-41.510,-43.015,-47.266
658.0,-37.674,-42.469,-43.696,-46.122
659.0,-33.189,-38.649,-38.934,-41.732
660.0,-37.288,-42.208,-43.214,-45.725
661.0,-35.426,-39.640,-42.742,-43.855
662.0,-31.806,-35.382,-38.250,-40.286
663.0,-28.570,-33.831,-36.232,-36.936
664.0,-28.568,-33.777,-35.691,-36.954
665.0,-33.927,-36.702,-40.376,-42.360
666.0,-29.156,-33.254,-36.097,-37.620
667.0,-30.254,-35.642,-37.529,-38.704
668.0,-32.612,-36.731,-39.336,-41.068
669.0,-35.908,-39.528,-42.655,-44.377
670.0,-31.883,-35.980,-39.049,-40.353
671.0,-29.638,-34.201,-36.805,-38.143
672.0,-24.619,-28.933,-30.931,-33.096
673.0,-30.006,-34.324,-36.107,-38.470
674.0,-31.983,-35.607,-38.858,-40.445
675.0,-30.396,-35.423,-37.000,-38.848
676.0,-27.449,-32.177,-34.841,-35.858
677.0,-26.959,-31.832,-34.972,-35.364
678.0,-25.143,-30.032,-32.966,-33.520
679.0,-27.227,-31.158,-34.427,-35.650
680.0,-25.714,-30.822,-32.617,-34.138
681.0,-24.926,-28.768,-30.339,-33.418
682.0,-25.012,-29.700,-31.488,-33.484
683.0,-24.625,-29.567,-31.476,-33.084
684.0,-22.741,-27.712,-29.708,-31.171
685.0,-21.481,-26.541,-28.500,-29.948
686.0,-23.637,-27.945,-30.505,-32.106
687.0,-28.470,-33.638,-35.917,-36.874
688.0,-30.981,-35.624,-38.345,-39.390
689.0,-30.180,-35.339,-37.636,-38.541
690.0,-28.488,-32.896,-34.424,-36.916
691.0,-25.361,-30.405,-31.119,-33.895
692.0,-24.349,-29.736,-31.062,-32.816
693.0,-27.447,-32.803,-34.113,-35.866
694.0,-27.645,-31.580,-33.357,-36.136
695.0,-22.827,-27.681,-29.900,-31.263
696.0,-21.070,-25.803,-27.940,-29.469
697.0,-21.135,-25.460,-27.991,-29.536
698.0,-21.195,-25.663,-28.218,-29.634
699.0,-19.965,-24.975,-27.661,-28.346
700.0,-20.097,-25.070,-28.320,-28.439
701.0,-20.429,-25.682,-27.290,-28.879
702.0,-20.417,-24.512,-26.698,-29.161
703.0,-20.660,-25.308,-27.565,-29.029
704.0,-17.996,-23.302,-25.000,-26.440
705.0,-20.490,-25.492,-27.468,-28.928
706.0,-17.851,-23.088,-24.565,-26.274
707.0,-18.172,-22.542,-24.953,-26.611
708.0,-17.775,-22.013,-24.363,-26.195
709.0,-20.546,-24.303,-27.100,-28.993
710.0,-19.491,-24.836,-25.717,-27.951
711.0,-23.978,-27.103,-30.240,-32.463
712.0,-28.470,-31.080,-34.719,-36.985
713.0,-27.939,-32.194,-34.505,-36.463
714.0,-26.200,-32.536,-35.321,-34.470
715.0,-29.014,-32.271,-36.197,-37.300
716.0,-32.078,-35.132,-39.160,-40.495
717.0,-32.770,-36.448,-39.960,-41.248
718.0,-27.323,-33.077,-36.905,-35.645
719.0,-31.222,-36.593,-38.286,-39.612
720.0,-28.489,-37.492,-36.222,-36.778
721.0,-32.908,-39.758,-40.301,-41.256
722.0,-31.462,-36.492,-37.546,-39.929
723.0,-32.370,-36.078,-38.364,-40.850
724.0,-31.217,-35.842,-38.299,-39.681
725.0,-31.049,-36.281,-38.459,-39.477
726.0,-27.686,-34.241,-34.476,-36.080
727.0,-30.546,-35.341,-36.665,-39.004
728.0,-30.828,-35.403,-39.300,-39.092
729.0,-33.581,-37.620,-41.527,-41.906
730.0,-31.782,-37.763,-38.143,-40.134
731.0,-34.382,-39.886,-41.425,-42.733
732.0,-39.413,-41.030,-44.706,-47.886
733.0,-34.536,-39.324,-39.971,-43.036
734.0,-36.340,-39.576,-42.171,-44.726
735.0,-32.019,-36.899,-38.867,-40.464
736.0,-34.365,-39.474,-42.191,-42.735
737.0,-31.556,-36.705,-39.369,-39.928
738.0,-30.610,-36.475,-38.245,-38.969
739.0,-30.051,-35.480,-36.664,-38.464
740.0,-30.087,-35.106,-36.768,-38.538
741.0,-27.669,-33.351,-35.464,-36.049
742.0,-29.999,-33.076,-34.658,-38.612
743.0,-28.604,-32.324,-34.116,-37.143
744.0,-29.572,-34.675,-36.884,-37.936
745.0,-28.182,-31.944,-35.133,-36.603
746.0,-23.440,-28.847,-31.410,-31.814
747.0,-27.937,-33.459,-35.214,-36.313
748.0,-30.390,-35.796,-37.082,-38.800
749.0,-32.949,-37.315,-39.713,-41.385
750.0,-35.917,-40.490,-42.541,-44.369
751.0,-32.909,-38.207,-39.592,-41.381
752.0,-35.536,-40.730,-43.080,-43.938
753.0,-32.207,-37.129,-39.314,-40.576
754.0,-31.378,-34.866,-38.468,-39.790
755.0,-34.715,-38.890,-41.247,-43.184
756.0,-32.824,-36.907,-39.618,-41.263
757.0,-29.868,-34.284,-36.899,-38.306
758.0,-31.876,-35.930,-38.838,-40.355
759.0,-33.197,-37.711,-38.404,-41.793
760.0,-30.929,-35.965,-38.776,-39.510
761.0,-31.315,-35.832,-36.576,-39.849
762.0,-34.836,-38.534,-40.945,-43.463
763.0,-34.767,-39.123,-42.346,-43.074
764.0,-30.810,-34.958,-37.891,-39.244
765.0,-28.884,-33.888,-35.184,-37.290
766.0,-26.913,-31.533,-34.250,-35.330
767.0,-26.308,-32.276,-33.674,-34.688
768.0,-28.861,-32.192,-35.699,-37.355
769.0,-25.388,-30.278,-32.328,-33.808
770.0,-26.045,-30.961,-32.786,-34.493
771.0,-24.092,-29.667,-31.004,-32.505
772.0,-23.220,-28.481,-30.314,-31.657
773.0,-23.767,-28.708,-30.829,-32.189
774.0,-23.940,-28.502,-29.940,-32.344
775.0,-25.767,-29.634,-30.777,-34.297
776.0,-26.071,-30.575,-32.824,-34.507
777.0,-26.428,-30.318,-32.949,-34.932
778.0,-25.587,-29.684,-32.904,-34.004
779.0,-24.666,-31.716,-32.132,-32.994
780.0,-26.050,-30.849,-32.851,-34.501
781.0,-28.591,-33.407,-35.379,-37.068
782.0,-26.213,-30.808,-33.392,-34.655
783.0,-28.969,-33.382,-36.531,-37.352
784.0,-27.445,-32.897,-34.713,-35.872
785.0,-26.830,-31.219,-33.866,-35.279
786.0,-30.372,-34.448,-37.679,-38.779
787.0,-27.146,-32.373,-34.009,-35.571
788.0,-25.642,-30.388,-32.410,-34.101
789.0,-28.926,-32.905,-35.494,-37.443
790.0,-25.726,-30.252,-32.948,-34.376
791.0,-25.182,-29.715,-32.944,-33.571
792.0,-25.859,-31.139,-33.026,-34.242
793.0,-25.319,-29.064,-31.482,-33.825
794.0,-26.846,-29.879,-32.652,-35.297
795.0,-23.367,-28.850,-31.157,-31.742
796.0,-23.227,-27.116,-29.452,-31.665
797.0,-21.214,-26.397,-28.454,-29.559
798.0,-22.617,-27.029,-27.884,-31.180
799.0,-20.494,-25.410,-27.126,-29.252
800.0,-21.434,-25.716,-28.026,-29.935
801.0,-20.408,-25.042,-27.634,-28.882
802.0,-19.515,-24.874,-26.933,-27.833
803.0,-21.038,-25.757,-27.915,-29.447
804.0,-21.695,-26.368,-27.875,-30.133
805.0,-24.903,-29.116,-31.235,-33.365
806.0,-26.930,-32.038,-35.223,-35.275
807.0,-26.579,-31.852,-33.570,-35.021
808.0,-23.824,-29.177,-32.724,-32.159
809.0,-23.036,-28.433,-29.880,-31.490
810.0,-21.450,-26.669,-28.280,-29.901
811.0,-21.880,-27.516,-28.773,-30.345
812.0,-24.166,-29.802,-31.021,-32.618
813.0,-27.641,-31.576,-34.420,-36.127
814.0,-25.488,-30.409,-32.243,-33.960
815.0,-27.814,-32.092,-34.395,-36.269
816.0,-26.536,-30.715,-33.073,-35.033
817.0,-30.285,-33.167,-37.070,-38.792
818.0,-33.389,-35.604,-40.018,-41.877
819.0,-33.186,-38.545,-39.753,-41.639
820.0,-35.414,-40.679,-42.134,-43.821
821.0,-46.277,-51.251,-52.855,-54.766
822.0,-40.576,-45.816,-47.403,-49.007
823.0,-44.387,-48.476,-51.408,-52.828
824.0,-40.115,-46.021,-47.642,-48.540
825.0,-41.207,-47.871,-49.254,-49.562
826.0,-38.133,-43.292,-46.187,-46.552
827.0,-35.241,-39.087,-42.321,-43.675
828.0,-34.742,-40.326,-40.392,-43.269
829.0,-35.389,-40.425,-40.813,-43.979
830.0,-34.207,-39.354,-42.377,-42.609
831.0,-34.925,-42.588,-42.578,-43.278
832.0,-35.460,-38.493,-43.195,-43.869
833.0,-33.966,-38.650,-42.654,-42.324
834.0,-33.638,-36.894,-40.586,-42.073
835.0,-28.361,-32.901,-35.474,-36.761
836.0,-26.116,-31.034,-33.529,-34.504
837.0,-25.951,-30.557,-32.138,-34.448
838.0,-28.582,-32.020,-35.945,-37.087
839.0,-27.339,-31.236,-34.054,-35.768
840.0,-29.416,-33.923,-36.956,-37.858
841.0,-29.011,-33.918,-37.955,-37.354
842.0,-32.683,-36.600,-40.473,-41.091
843.0,-35.777,-40.061,-44.080,-44.234
844.0,-37.825,-42.348,-45.715,-46.280
845.0,-39.518,-44.086,-47.403,-47.922
846.0,-39.309,-44.854,-47.333,-47.714
847.0,-38.533,-44.074,-45.525,-46.987
848.0,-36.315,-43.621,-43.807,-44.676
849.0,-36.713,-42.496,-43.583,-45.115
850.0,-37.918,-42.507,-44.296,-46.359
851.0,-41.196,-44.309,-47.752,-49.676
852.0,-42.059,-45.219,-48.847,-50.542
853.0,-34.179,-38.411,-41.848,-42.594
854.0,-35.696,-39.626,-42.620,-44.152
855.0,-33.197,-36.881,-39.563,-41.711
856.0,-36.540,-40.414,-43.368,-45.013
857.0,-36.758,-41.345,-44.108,-45.170
858.0,-32.472,-37.482,-39.010,-40.904
859.0,-32.724,-36.888,-39.625,-41.176
860.0,-31.061,-35.799,-37.861,-39.548
861.0,-33.863,-37.687,-40.829,-42.306
862.0,-27.208,-31.824,-33.931,-35.643
863.0,-30.615,-35.588,-37.631,-39.042
864.0,-26.254,-30.892,-32.848,-34.718
865.0,-23.860,-28.695,-31.073,-32.279
866.0,-24.033,-28.029,-29.912,-32.482
867.0,-26.446,-30.561,-33.009,-34.903
868.0,-30.622,-34.944,-37.302,-39.080
869.0,-29.674,-34.176,-36.485,-38.108
870.0,-32.265,-37.116,-38.875,-40.743
871.0,-27.424,-31.541,-34.599,-35.808
872.0,-25.616,-30.876,-33.528,-34.002
873.0,-27.140,-31.365,-33.851,-35.589
874.0,-28.819,-33.621,-37.618,-37.152
875.0,-32.260,-36.523,-39.024,-40.651
876.0,-28.496,-34.677,-36.008,-36.851
877.0,-30.854,-35.321,-37.258,-39.311
878.0,-27.978,-32.919,-34.677,-36.444
879.0,-29.187,-33.773,-35.974,-37.645
880.0,-26.397,-31.205,-33.274,-34.859
881.0,-28.297,-32.118,-35.158,-36.742
882.0,-28.050,-31.408,-35.233,-36.443
883.0,-25.525,-30.345,-32.749,-33.975
884.0,-23.555,-28.834,-30.570,-31.977
885.0,-24.337,-29.062,-31.089,-32.760
886.0,-22.397,-27.008,-29.310,-30.818
887.0,-21.338,-26.229,-28.001,-29.767
888.0,-22.800,-26.862,-28.820,-31.279
889.0,-21.872,-26.938,-28.680,-30.235
890.0,-23.915,-27.694,-30.715,-32.430
891.0,-22.340,-26.844,-29.563,-30.733
892.0,-23.047,-27.981,-30.885,-31.446
893.0,-22.176,-26.988,-29.267,-30.611
894.0,-21.258,-25.315,-26.811,-29.772
895.0,-21.555,-25.528,-27.947,-30.015
896.0,-22.407,-27.425,-29.349,-30.847
897.0,-23.753,-28.753,-31.079,-32.148
898.0,-28.084,-32.106,-34.572,-36.549
899.0,-26.600,-31.391,-33.141,-35.057
900.0,-27.723,-31.821,-34.060,-36.186
901.0,-22.727,-28.707,-29.392,-31.168
902.0,-26.304,-32.231,-33.502,-34.649
903.0,-29.622,-34.061,-36.409,-38.033
904.0,-27.773,-31.922,-34.652,-36.210
905.0,-21.154,-25.788,-28.146,-29.592
906.0,-21.004,-25.303,-27.596,-29.466
907.0,-25.196,-29.831,-31.514,-33.609
908.0,-27.354,-32.624,-34.240,-35.758
909.0,-24.574,-29.339,-30.974,-33.193
910.0,-23.864,-28.923,-31.671,-32.136
911.0,-25.446,-30.120,-31.941,-33.927
912.0,-31.768,-34.700,-37.012,-40.227
913.0,-28.331,-33.148,-35.531,-36.729
914.0,-30.441,-34.457,-37.383,-38.893
915.0,-28.650,-33.032,-35.169,-37.143
916.0,-32.087,-36.618,-38.900,-40.530
917.0,-28.251,-32.913,-34.343,-36.712
918.0,-24.679,-29.806,-31.448,-33.149
919.0,-26.608,-31.764,-32.861,-35.067
920.0,-22.576,-27.505,-29.175,-31.073
921.0,-23.941,-28.066,-30.212,-32.461
922.0,-21.743,-26.882,-28.252,-30.222
923.0,-22.763,-27.331,-29.269,-31.192
924.0,-22.669,-27.356,-29.509,-31.117
925.0,-22.622,-26.983,-28.457,-31.078
926.0,-22.435,-26.986,-29.447,-30.876
927.0,-20.999,-25.294,-27.629,-29.517
928.0,-19.295,-24.030,-26.169,-27.760
929.0,-18.662,-23.328,-25.156,-27.114
930.0,-19.316,-23.667,-26.006,-27.765
931.0,-17.805,-22.524,-24.384,-26.252
932.0,-18.397,-22.187,-25.260,-26.862
933.0,-19.391,-23.822,-26.616,-28.116
934.0,-19.918,-24.081,-26.495,-28.374
935.0,-17.536,-22.479,-24.271,-25.985
936.0,-18.469,-22.510,-24.697,-26.930
937.0,-17.976,-21.928,-24.873,-26.414
938.0,-17.903,-22.303,-24.409,-26.365
939.0,-18.052,-23.275,-25.481,-26.459
940.0,-17.498,-22.360,-24.900,-25.901
941.0,-17.702,-22.223,-24.465,-26.103
942.0,-16.806,-21.016,-23.381,-25.263
943.0,-16.932,-22.161,-24.571,-25.312
944.0,-16.330,-20.984,-22.854,-24.739
945.0,-16.495,-22.106,-23.250,-24.980
946.0,-16.351,-21.283,-23.809,-24.723
947.0,-16.414,-21.703,-23.274,-24.900
948.0,-18.581,-22.370,-24.409,-27.209
949.0,-19.939,-24.925,-27.344,-28.343
950.0,-22.788,-26.846,-30.218,-31.476
951.0,-37.928,-40.027,-44.858,-46.456
952.0,-41.335,-46.283,-49.239,-49.699
953.0,-60.823,-63.863,-68.223,-69.209
954.0,-24.640,-29.934,-31.320,-33.145
955.0,-21.725,-26.953,-28.720,-30.191
956.0,-21.799,-26.975,-29.036,-30.223
957.0,-23.722,-29.132,-31.065,-32.109
958.0,-24.918,-29.949,-31.823,-33.328
959.0,-25.216,-29.648,-31.977,-33.701
960.0,-24.669,-29.005,-31.282,-33.082
961.0,-25.254,-29.255,-31.983,-33.685
962.0,-27.607,-31.529,-34.517,-36.043
963.0,-27.756,-31.637,-34.517,-36.193
964.0,-28.857,-32.768,-35.715,-37.312
965.0,-30.557,-34.808,-37.410,-39.029
966.0,-31.965,-36.012,-38.825,-40.435
967.0,-36.466,-41.800,-43.194,-44.984
968.0,-31.440,-36.492,-38.835,-39.853
969.0,-26.194,-31.430,-33.519,-34.616
970.0,-30.736,-36.121,-38.082,-39.122
971.0,-32.332,-37.231,-39.122,-40.759
972.0,-29.102,-34.246,-35.520,-37.551
973.0,-31.949,-36.713,-38.555,-40.445
974.0,-32.603,-37.362,-39.312,-41.058
975.0,-31.917,-35.918,-38.703,-40.343
976.0,-27.218,-31.316,-33.879,-35.635
977.0,-26.947,-30.528,-33.671,-35.373
978.0,-28.574,-32.722,-35.397,-37.087
979.0,-28.997,-34.247,-35.859,-37.435
980.0,-31.937,-35.683,-37.543,-40.495
981.0,-34.735,-38.116,-41.310,-43.228
982.0,-35.483,-38.636,-41.765,-43.948
983.0,-29.004,-33.351,-35.871,-37.413
984.0,-29.572,-33.754,-36.212,-38.008
985.0,-34.204,-37.765,-40.993,-42.646
986.0,-36.820,-41.267,-44.245,-45.227
987.0,-32.695,-38.148,-41.361,-41.019
988.0,-33.468,-37.897,-40.890,-41.805
989.0,-34.684,-38.630,-42.496,-43.078
990.0,-32.508,-36.766,-38.968,-40.979
991.0,-29.508,-33.412,-36.285,-37.930
992.0,-32.934,-36.427,-39.917,-41.375
993.0,-32.925,-39.225,-41.769,-41.228
994.0,-37.174,-41.652,-44.737,-45.535
995.0,-36.006,-40.589,-42.695,-44.461
996.0,-37.551,-41.446,-44.136,-46.026
997.0,-40.822,-44.484,-48.059,-49.223
998.0,-37.341,-43.384,-46.598,-45.672
999.0,-36.253,-39.982,-42.299,-45.076
1000.0,-35.207,-41.045,-43.915,-43.555
1001.0,-36.667,-41.292,-43.286,-45.306
1002.0,-33.010,-38.595,-42.602,-41.334
1003.0,-33.368,-38.204,-40.077,-41.795
1004.0,-34.460,-39.022,-41.517,-42.882
1005.0,-29.022,-35.277,-35.917,-37.421
1006.0,-33.231,-36.566,-41.061,-41.631
1007.0,-32.183,-37.108,-38.531,-40.644
1008.0,-30.902,-35.969,-37.445,-39.337
1009.0,-32.908,-38.544,-41.302,-41.284
1010.0,-34.897,-39.368,-42.071,-43.341
1011.0,-32.212,-36.701,-39.579,-40.608
1012.0,-30.122,-36.629,-39.756,-38.440
1013.0,-31.761,-36.964,-38.403,-40.198
1014.0,-29.387,-35.441,-36.246,-37.799
1015.0,-32.615,-37.360,-39.515,-41.033
1016.0,-32.140,-36.738,-38.838,-40.586
1017.0,-30.930,-36.187,-37.739,-39.380
1018.0,-31.781,-36.524,-39.281,-40.201
1019.0,-28.912,-34.555,-36.811,-37.306
1020.0,-30.705,-35.220,-37.869,-39.141
1021.0,-37.395,-41.436,-44.074,-45.943
1022.0,-38.853,-44.091,-47.981,-47.205
1023.0,-35.159,-39.672,-42.261,-43.559
1024.0,-35.516,-39.128,-40.586,-43.940
1025.0,-32.585,-37.374,-39.692,-40.954
1026.0,-34.854,-39.614,-41.648,-43.317
1027.0,-36.598,-40.336,-42.745,-45.073
1028.0,-34.814,-40.004,-41.654,-43.242
1029.0,-33.196,-39.000,-40.133,-41.600
1030.0,-32.006,-37.770,-38.936,-40.456
1031.0,-32.919,-37.964,-40.032,-41.362
1032.0,-31.850,-35.450,-37.209,-40.258
1033.0,-28.777,-33.563,-36.063,-37.126
1034.0,-30.831,-34.956,-37.882,-39.289
1035.0,-30.996,-34.782,-37.352,-39.458
1036.0,-28.998,-33.318,-35.605,-37.477
1037.0,-27.563,-32.238,-34.170,-35.985
1038.0,-26.261,-31.159,-32.997,-34.704
1039.0,-25.628,-31.402,-33.392,-33.963
1040.0,-24.231,-29.868,-31.230,-32.684
1041.0,-25.037,-29.498,-31.052,-33.523
1042.0,-24.375,-28.266,-30.811,-32.744
1043.0,-23.257,-28.904,-30.275,-31.632
1044.0,-21.711,-26.902,-28.905,-30.126
1045.0,-23.124,-27.737,-29.237,-31.597
1046.0,-20.237,-25.561,-28.119,-28.640
1047.0,-21.247,-25.674,-27.918,-29.672
1048.0,-19.358,-24.648,-26.760,-27.780
1049.0,-20.661,-25.587,-28.217,-29.088
1050.0,-21.540,-25.111,-27.814,-29.954
1051.0,-20.510,-25.183,-26.474,-28.966
1052.0,-20.487,-25.296,-27.368,-28.903
1053.0,-19.668,-24.976,-27.242,-28.083
1054.0,-21.053,-24.964,-28.638,-29.480
1055.0,-20.014,-25.201,-26.815,-28.436
1056.0,-21.097,-25.575,-27.419,-29.585
1057.0,-19.280,-24.476,-26.425,-27.641
1058.0,-20.940,-24.905,-27.534,-29.418
1059.0,-20.769,-25.319,-26.915,-29.272
1060.0,-19.723,-24.803,-27.136,-28.126
1061.0,-21.047,-25.463,-27.810,-29.465
1062.0,-20.864,-25.480,-27.747,-29.323
1063.0,-20.629,-26.736,-28.452,-28.951
1064.0,-20.830,-24.962,-27.799,-29.245
1065.0,-19.039,-24.490,-25.996,-27.450
1066.0,-20.139,-24.403,-26.987,-28.594
1067.0,-19.483,-24.073,-25.746,-27.973
1068.0,-21.110,-25.214,-27.349,-29.571
1069.0,-20.714,-26.358,-27.693,-29.100
1070.0,-21.467,-26.418,-28.335,-29.929
1071.0,-21.515,-26.165,-28.151,-29.959
1072.0,-20.792,-25.221,-26.783,-29.315
1073.0,-21.895,-26.325,-29.002,-30.387
1074.0,-20.690,-25.228,-27.155,-29.161
1075.0,-21.903,-26.983,-28.532,-30.365
1076.0,-23.628,-28.489,-31.240,-32.021
1077.0,-25.238,-30.337,-32.778,-33.586
1078.0,-27.411,-31.970,-34.091,-35.890
1079.0,-25.150,-29.329,-32.341,-33.657
1080.0,-25.782,-29.680,-31.081,-34.293
1081.0,-23.703,-27.951,-28.783,-32.161
1082.0,-20.075,-25.536,-27.416,-28.466
1083.0,-27.930,-31.829,-34.651,-36.408
1084.0,-23.122,-27.940,-30.163,-31.538
1085.0,-22.451,-26.427,-28.892,-30.912
1086.0,-21.016,-25.918,-28.391,-29.412
1087.0,-20.812,-24.978,-27.787,-29.248
1088.0,-24.651,-28.171,-31.971,-33.061
1089.0,-35.744,-39.516,-42.488,-44.148
1090.0,-27.139,-32.147,-35.117,-35.528
1091.0,-27.448,-31.870,-33.346,-35.916
1092.0,-25.205,-28.234,-31.910,-33.706
1093.0,-21.451,-26.069,-27.225,-30.014
1094.0,-18.585,-23.849,-25.916,-27.029
1095.0,-19.934,-24.750,-27.501,-28.288
1096.0,-17.885,-23.219,-24.591,-26.265
1097.0,-21.692,-25.751,-27.872,-30.159
1098.0,-19.197,-24.072,-24.921,-27.715
1099.0,-20.852,-25.361,-27.728,-29.293
1100.0,-21.591,-24.995,-27.740,-30.009
1101.0,-21.290,-26.135,-28.343,-29.735
1102.0,-22.664,-27.810,-30.894,-31.014
1103.0,-28.070,-32.446,-35.000,-36.476
1104.0,-31.396,-36.778,-39.673,-39.754
1105.0,-33.943,-38.495,-41.375,-42.319
1106.0,-33.723,-38.453,-40.805,-42.122
1107.0,-34.940,-38.900,-41.509,-43.378
1108.0,-31.334,-35.074,-37.814,-39.809
1109.0,-29.499,-32.707,-37.230,-37.870
1110.0,-25.486,-29.607,-31.959,-33.929
1111.0,-24.158,-28.528,-30.097,-32.674
1112.0,-22.988,-27.124,-28.794,-31.494
1113.0,-26.901,-31.135,-33.424,-35.376
1114.0,-21.736,-25.641,-26.646,-30.224
1115.0,-21.098,-25.426,-27.181,-29.463
1116.0,-21.299,-26.657,-28.317,-29.652
1117.0,-21.114,-26.524,-29.372,-29.443
1118.0,-22.847,-26.619,-28.605,-31.232
1119.0,-19.765,-24.875,-27.033,-28.192
1120.0,-20.038,-24.265,-27.018,-28.491
1121.0,-19.457,-24.663,-26.674,-27.893
1122.0,-20.507,-24.718,-27.769,-28.967
1123.0,-17.984,-22.936,-25.512,-26.386
1124.0,-19.140,-23.382,-25.730,-27.608
1125.0,-19.685,-22.936,-25.645,-28.104
1126.0,-22.076,-25.332,-29.009,-30.461
1127.0,-17.863,-23.167,-25.473,-26.235
1128.0,-18.636,-23.044,-25.466,-27.021
1129.0,-19.646,-23.913,-25.861,-28.090
1130.0,-18.592,-23.767,-25.627,-26.963
1131.0,-20.083,-23.494,-26.663,-28.487
1132.0,-18.944,-23.718,-25.290,-27.374
1133.0,-18.669,-22.720,-25.885,-27.077
1134.0,-19.323,-23.004,-26.354,-27.710
1135.0,-20.264,-24.209,-26.924,-28.679
1136.0,-17.170,-22.273,-24.366,-25.576
1137.0,-18.870,-23.152,-25.282,-27.269
1138.0,-21.245,-25.313,-26.543,-29.582
1139.0,-33.252,-38.611,-40.334,-41.779
1140.0,-21.868,-27.377,-29.086,-30.100
1141.0,-31.756,-38.979,-39.193,-40.243
1142.0,-23.989,-29.154,-31.696,-32.311
1143.0,-22.077,-26.777,-29.103,-30.416
1144.0,-28.486,-33.821,-35.157,-36.978
1145.0,-31.296,-37.457,-38.719,-39.759
1146.0,-34.280,-40.867,-42.333,-42.701
1147.0,-41.430,-46.873,-48.274,-49.890
