t_start_s,zm1_order0_dBFS,zm1_order1_dBFS,zm1_order2_dBFS,zm1_order3_dBFS,spcmic_order0_dBFS,spcmic_order1_dBFS,spcmic_order2_dBFS,spcmic_order3_dBFS,diff_order0_dB,diff_order1_dB,diff_order2_dB,diff_order3_dB
596.0,-31.877,-38.207,-54.147,-61.114,-40.011,-45.090,-47.288,-48.513,8.134,6.883,-6.859,-12.601
597.0,-29.275,-35.746,-48.778,-57.495,-39.189,-44.147,-47.626,-47.557,9.915,8.401,-1.151,-9.938
598.0,-30.587,-38.480,-50.001,-57.768,-35.566,-42.275,-46.343,-43.874,4.980,3.795,-3.658,-13.894
599.0,-33.077,-42.579,-56.018,-70.359,-37.460,-46.507,-45.447,-45.782,4.383,3.928,-10.571,-24.577
600.0,-29.781,-42.125,-53.877,-62.063,-35.877,-41.109,-41.549,-44.555,6.097,-1.016,-12.328,-17.508
601.0,-29.886,-38.114,-48.112,-62.366,-33.357,-40.033,-41.499,-41.706,3.471,1.919,-6.613,-20.660
602.0,-31.525,-38.210,-48.214,-60.901,-30.694,-36.752,-37.533,-39.112,-0.831,-1.458,-10.681,-21.790
603.0,-34.313,-40.885,-50.633,-64.426,-32.004,-38.190,-38.736,-40.400,-2.309,-2.695,-11.897,-24.025
604.0,-37.024,-46.900,-57.716,-72.154,-37.423,-43.306,-44.120,-45.768,0.399,-3.595,-13.596,-26.386
605.0,-36.599,-43.746,-58.158,-70.782,-34.739,-41.811,-41.425,-43.153,-1.860,-1.936,-16.734,-27.629
606.0,-37.458,-43.871,-59.835,-73.654,-33.344,-39.891,-41.008,-41.738,-4.114,-3.980,-18.827,-31.917
607.0,-37.280,-46.907,-59.321,-71.626,-32.245,-36.298,-39.282,-40.727,-5.035,-10.608,-20.038,-30.899
608.0,-36.235,-43.075,-53.901,-65.844,-33.754,-39.386,-40.446,-42.179,-2.481,-3.688,-13.455,-23.665
609.0,-30.410,-39.317,-54.611,-64.995,-30.230,-35.474,-36.351,-38.678,-0.180,-3.844,-18.260,-26.318
610.0,-26.973,-37.617,-54.360,-63.925,-27.306,-32.304,-33.182,-35.751,0.333,-5.312,-21.179,-28.174
611.0,-28.115,-38.470,-56.440,-67.129,-28.414,-34.105,-35.981,-36.828,0.299,-4.366,-20.459,-30.301
612.0,-34.144,-44.569,-55.437,-64.908,-32.022,-37.823,-39.212,-40.436,-2.123,-6.747,-16.225,-24.472
613.0,-34.345,-42.529,-51.553,-61.889,-33.769,-37.602,-40.445,-42.250,-0.576,-4.928,-11.109,-19.639
614.0,-30.717,-39.811,-51.917,-64.711,-35.594,-40.362,-42.347,-44.027,4.877,0.551,-9.570,-20.685
615.0,-30.756,-38.031,-51.628,-64.848,-37.220,-42.073,-44.294,-45.686,6.464,4.042,-7.334,-19.162
616.0,-31.845,-39.369,-54.773,-69.046,-37.372,-42.204,-44.113,-45.875,5.527,2.834,-10.660,-23.171
617.0,-27.138,-35.504,-52.385,-63.078,-37.398,-41.953,-44.465,-45.869,10.261,6.449,-7.919,-17.209
618.0,-24.247,-32.770,-48.429,-59.502,-37.085,-42.971,-44.272,-45.565,12.838,10.201,-4.157,-13.937
619.0,-26.523,-34.982,-50.298,-62.171,-40.984,-46.320,-47.997,-49.481,14.461,11.337,-2.302,-12.690
620.0,-28.769,-38.563,-54.150,-66.530,-42.116,-47.019,-49.036,-50.604,13.347,8.456,-5.114,-15.927
621.0,-29.457,-38.610,-56.453,-68.070,-43.640,-47.676,-50.499,-52.115,14.183,9.066,-5.954,-15.955
622.0,-30.994,-41.143,-60.778,-73.938,-45.766,-50.385,-52.475,-54.272,14.772,9.242,-8.303,-19.666
623.0,-32.755,-44.056,-63.581,-77.524,-44.316,-49.726,-50.986,-52.840,11.562,5.670,-12.595,-24.683
624.0,-31.974,-43.276,-63.855,-78.380,-50.578,-55.661,-57.304,-59.107,18.603,12.384,-6.551,-19.274
625.0,-31.865,-43.299,-61.396,-73.798,-42.117,-46.516,-48.938,-50.551,10.251,3.217,-12.459,-23.247
626.0,-32.519,-45.190,-63.247,-76.141,-37.853,-42.832,-44.456,-46.325,5.334,-2.358,-18.791,-29.815
627.0,-35.488,-48.576,-68.037,-81.328,-32.835,-38.444,-40.085,-41.448,-2.653,-10.132,-27.951,-39.880
628.0,-36.228,-48.531,-69.488,-82.966,-31.570,-35.601,-37.717,-40.350,-4.658,-12.930,-31.772,-42.616
629.0,-39.175,-49.950,-71.641,-85.051,-33.259,-38.091,-40.150,-41.689,-5.916,-11.859,-31.492,-43.362
630.0,-39.189,-51.616,-75.034,-87.755,-29.927,-34.324,-36.410,-38.582,-9.262,-17.291,-38.624,-49.172
631.0,-38.756,-52.100,-76.150,-87.598,-27.480,-32.612,-34.930,-35.894,-11.276,-19.488,-41.220,-51.704
632.0,-45.058,-58.420,-79.171,-88.550,-28.875,-33.256,-34.129,-37.408,-16.183,-25.164,-45.042,-51.143
633.0,-35.895,-48.473,-56.584,-69.243,-27.555,-31.284,-34.261,-36.010,-8.340,-17.190,-22.323,-33.233
634.0,-32.436,-44.542,-56.440,-70.696,-27.432,-31.462,-34.874,-35.786,-5.005,-13.080,-21.566,-34.910
635.0,-28.647,-39.893,-48.909,-59.999,-29.219,-33.227,-35.854,-37.658,0.572,-6.666,-13.056,-22.341
636.0,-28.567,-36.964,-42.419,-55.667,-30.891,-36.254,-36.837,-39.316,2.324,-0.710,-5.582,-16.351
637.0,-29.004,-39.599,-53.250,-66.369,-30.030,-34.625,-36.582,-38.469,1.026,-4.974,-16.668,-27.900
638.0,-26.515,-35.513,-43.119,-56.253,-25.004,-31.114,-31.840,-33.477,-1.511,-4.399,-11.279,-22.777
639.0,-25.012,-33.349,-41.420,-55.363,-24.954,-30.993,-31.854,-33.410,-0.058,-2.356,-9.566,-21.953
640.0,-26.084,-33.941,-47.226,-56.912,-25.226,-30.449,-32.101,-33.679,-0.858,-3.493,-15.125,-23.233
641.0,-24.726,-32.516,-47.223,-55.903,-22.714,-28.329,-31.162,-31.069,-2.012,-4.187,-16.061,-24.833
642.0,-23.544,-32.174,-46.971,-54.925,-22.752,-27.750,-30.339,-31.180,-0.792,-4.425,-16.632,-23.745
643.0,-25.928,-34.376,-46.206,-59.569,-24.479,-27.654,-31.147,-32.903,-1.450,-6.722,-15.059,-26.666
644.0,-29.060,-37.229,-47.579,-60.245,-23.339,-28.131,-29.954,-31.775,-5.721,-9.098,-17.626,-28.470
645.0,-25.540,-34.943,-50.124,-58.575,-22.037,-26.401,-29.216,-30.391,-3.503,-8.542,-20.909,-28.184
646.0,-20.986,-31.939,-47.200,-54.661,-22.058,-26.690,-28.811,-30.516,1.071,-5.249,-18.389,-24.145
647.0,-20.946,-31.835,-46.146,-54.857,-22.079,-26.779,-28.958,-30.516,1.133,-5.056,-17.188,-24.341
648.0,-22.354,-31.496,-46.293,-53.937,-17.923,-23.232,-24.323,-26.448,-4.431,-8.264,-21.970,-27.489
649.0,-21.106,-29.229,-40.829,-52.091,-16.447,-21.489,-23.141,-25.045,-4.659,-7.740,-17.688,-27.046
650.0,-21.479,-28.712,-40.537,-47.452,-20.196,-24.293,-26.521,-28.751,-1.283,-4.419,-14.016,-18.700
651.0,-21.884,-29.571,-41.871,-49.261,-19.339,-24.384,-26.273,-27.810,-2.545,-5.187,-15.599,-21.451
652.0,-19.946,-28.989,-37.247,-48.849,-19.257,-24.680,-26.182,-27.765,-0.689,-4.309,-11.066,-21.084
653.0,-18.866,-27.620,-34.378,-45.152,-18.737,-23.387,-25.464,-27.266,-0.129,-4.234,-8.914,-17.886
654.0,-19.044,-27.604,-35.665,-46.263,-19.710,-24.868,-26.890,-28.206,0.666,-2.736,-8.775,-18.057
655.0,-19.142,-27.983,-35.649,-44.795,-17.805,-24.113,-26.452,-26.245,-1.336,-3.870,-9.197,-18.550
656.0,-13.797,-24.025,-35.157,-40.329,-20.514,-25.249,-26.113,-29.047,6.717,1.224,-9.044,-11.282
657.0,-13.047,-23.015,-30.464,-38.668,-19.823,-22.934,-24.151,-28.438,6.777,-0.081,-6.313,-10.229
658.0,-16.336,-25.620,-36.631,-42.672,-20.264,-23.437,-24.716,-28.856,3.929,-2.182,-11.915,-13.816
659.0,-15.030,-25.919,-36.200,-42.320,-19.978,-24.158,-26.634,-28.450,4.947,-1.761,-9.565,-13.870
660.0,-14.076,-26.313,-37.336,-44.218,-18.775,-24.031,-26.723,-27.095,4.700,-2.282,-10.613,-17.123
661.0,-15.179,-24.481,-36.190,-42.309,-22.147,-26.877,-29.215,-30.525,6.968,2.395,-6.976,-11.785
662.0,-16.389,-25.027,-34.867,-43.104,-21.504,-25.859,-28.482,-29.965,5.115,0.832,-6.385,-13.139
663.0,-17.164,-25.933,-34.607,-42.315,-20.506,-25.387,-27.464,-28.964,3.342,-0.546,-7.143,-13.351
664.0,-17.004,-26.475,-37.596,-45.423,-19.380,-23.746,-26.210,-27.780,2.376,-2.729,-11.387,-17.642
665.0,-16.182,-24.412,-35.834,-44.524,-18.561,-22.931,-25.240,-27.004,2.379,-1.481,-10.595,-17.520
666.0,-17.161,-24.987,-36.321,-44.524,-17.896,-22.875,-24.249,-26.305,0.735,-2.113,-12.072,-18.218
667.0,-15.414,-25.304,-36.861,-43.271,-19.931,-24.589,-26.494,-28.446,4.517,-0.715,-10.367,-14.825
668.0,-16.255,-25.002,-33.320,-43.215,-20.699,-25.289,-27.523,-29.222,4.444,0.287,-5.797,-13.993
669.0,-19.008,-27.682,-38.926,-46.754,-19.827,-23.826,-26.697,-28.390,0.819,-3.856,-12.229,-18.365
670.0,-16.843,-27.204,-38.638,-45.852,-16.936,-20.749,-23.641,-25.554,0.094,-6.455,-14.998,-20.298
671.0,-15.996,-26.693,-36.847,-43.567,-18.300,-22.808,-25.061,-26.857,2.304,-3.885,-11.786,-16.710
672.0,-14.995,-24.765,-34.834,-40.869,-20.737,-24.978,-27.485,-29.162,5.742,0.213,-7.349,-11.707
673.0,-14.603,-24.795,-33.460,-39.276,-19.527,-24.403,-25.905,-27.995,4.924,-0.392,-7.554,-11.281
674.0,-13.328,-23.182,-35.039,-40.810,-25.428,-29.879,-32.959,-33.841,12.100,6.697,-2.080,-6.969
675.0,-14.797,-26.531,-37.507,-43.885,-28.572,-32.756,-35.522,-37.022,13.775,6.225,-1.986,-6.863
676.0,-17.129,-26.841,-37.392,-44.082,-38.260,-43.881,-44.933,-46.748,21.131,17.040,7.540,2.666
677.0,-14.781,-24.904,-35.784,-41.773,-36.296,-41.315,-42.412,-44.798,21.514,16.411,6.628,3.025
678.0,-12.760,-22.132,-32.875,-38.578,-34.598,-39.261,-41.159,-43.055,21.838,17.128,8.284,4.477
679.0,-14.189,-24.227,-34.357,-40.074,-35.619,-39.596,-41.961,-44.024,21.429,15.369,7.604,3.951
680.0,-15.789,-26.127,-37.155,-42.949,-34.568,-39.249,-40.903,-43.076,18.778,13.123,3.748,0.127
681.0,-17.186,-26.016,-37.389,-43.563,-34.641,-39.895,-40.856,-43.183,17.455,13.879,3.468,-0.381
682.0,-20.909,-31.340,-43.185,-49.458,-35.202,-39.647,-41.828,-43.676,14.293,8.307,-1.357,-5.782
683.0,-23.697,-35.641,-49.701,-56.936,-37.083,-40.851,-43.517,-45.524,13.386,5.210,-6.183,-11.412
684.0,-32.578,-45.533,-58.686,-67.983,-35.803,-40.767,-42.537,-44.348,3.225,-4.766,-16.150,-23.635
685.0,-31.253,-43.045,-55.565,-64.699,-33.022,-38.321,-40.346,-41.464,1.769,-4.724,-15.219,-23.235
686.0,-29.720,-40.984,-53.531,-62.851,-34.136,-40.338,-41.241,-42.687,4.416,-0.647,-12.290,-20.164
687.0,-31.146,-41.481,-51.790,-61.194,-33.762,-38.797,-40.977,-42.441,2.617,-2.684,-10.813,-18.753
688.0,-29.669,-41.098,-54.111,-63.898,-35.954,-38.900,-41.155,-43.697,6.285,-2.199,-12.956,-20.201
689.0,-30.348,-41.812,-54.505,-64.009,-32.735,-37.359,-38.955,-41.475,2.387,-4.453,-15.550,-22.534
690.0,-29.721,-41.507,-53.693,-63.037,-31.203,-35.391,-38.357,-39.644,1.482,-6.116,-15.336,-23.394
691.0,-32.337,-42.709,-55.237,-64.532,-32.988,-38.302,-39.310,-41.473,0.651,-4.407,-15.928,-23.059
692.0,-29.568,-41.366,-57.370,-68.240,-37.050,-40.155,-43.044,-45.567,7.482,-1.211,-14.326,-22.673
693.0,-29.245,-40.829,-53.434,-63.488,-29.497,-34.529,-36.527,-38.015,0.252,-6.299,-16.908,-25.473
694.0,-29.561,-41.931,-53.698,-65.328,-27.317,-32.357,-33.859,-35.891,-2.243,-9.574,-19.839,-29.437
695.0,-31.079,-40.297,-48.320,-62.500,-31.157,-36.057,-37.689,-39.718,0.079,-4.241,-10.631,-22.782
696.0,-32.175,-39.533,-44.371,-50.272,-29.302,-34.202,-36.464,-37.674,-2.873,-5.331,-7.907,-12.597
697.0,-30.772,-38.276,-45.515,-56.930,-27.225,-32.443,-34.269,-35.694,-3.546,-5.833,-11.246,-21.236
698.0,-28.172,-37.225,-47.375,-62.910,-27.514,-31.369,-34.462,-35.945,-0.658,-5.856,-12.913,-26.965
699.0,-29.300,-40.100,-51.447,-66.522,-29.068,-32.779,-34.488,-37.594,-0.232,-7.320,-16.959,-28.927
700.0,-31.600,-41.128,-54.412,-65.406,-33.709,-36.666,-40.109,-42.227,2.110,-4.462,-14.303,-23.180
701.0,-24.399,-35.924,-48.229,-60.416,-32.822,-36.329,-37.721,-41.432,8.423,0.405,-10.508,-18.984
